iId,uId,rating,mpip
1475,184,4,4
588,754,3,3
933,707,3,3
284,578,3,3
1514,313,4,4
648,826,4,3
1140,176,4,4
1449,662,4,3
1518,375,4,4
488,324,4,3
774,298,4,4
1102,289,3,3
929,321,4,4
198,813,3,3
926,430,4,4
808,391,4,4
1299,93,3,4
1516,73,4,4
1527,914,3,3
1,98,4,4
847,414,4,4
381,131,4,3
1466,142,4,4
271,11,3,4
776,74,4,4
1674,605,4,3
1172,229,3,3
956,885,3,3
849,300,4,4
651,325,3,4
1523,283,4,3
1082,889,3,3
1450,374,3,4
1000,734,4,3
1004,410,3,4
1039,303,5,4
1205,642,4,3
12,673,4,3
1512,181,1,3
426,218,4,4
1416,252,4,3
882,268,3,2
359,933,3,2
1533,117,4,4
618,636,4,3
1329,286,4,4
1157,861,4,3
1073,184,4,4
1554,5,3,3
947,14,4,4
403,9,4,4
1352,14,4,4
954,393,3,4
1517,202,3,3
201,256,4,4
922,7,4,4
1084,457,4,3
302,622,3,3
569,263,4,3
755,450,4,4
411,313,4,4
1471,419,4,3
136,408,4,4
1584,722,4,3
858,232,4,4
1197,87,4,4
958,481,4,4
1157,751,4,3
1174,840,4,3
1428,342,3,4
1208,294,3,4
792,214,4,4
191,393,3,4
1175,221,4,4
1401,368,3,4
926,493,4,4
635,295,4,3
222,723,3,3
493,44,4,4
874,292,4,3
1152,563,4,3
1257,77,4,4
1058,591,4,3
1663,74,4,4
297,856,3,3
3,383,4,3
1421,507,5,3
682,121,4,4
575,605,4,3
1165,939,4,3
1419,134,4,4
1615,504,4,3
502,465,3,4
484,648,5,3
1266,88,4,4
1484,780,4,3
237,442,3,4
983,552,3,4
689,605,4,3
523,448,3,4
1466,934,4,3
496,85,4,4
703,573,4,3
385,780,4,3
981,137,4,3
454,747,4,3
225,721,4,3
809,306,4,4
870,427,5,3
512,559,4,3
132,553,4,3
826,99,4,4
1478,197,3,4
423,119,4,4
1653,644,4,3
1148,298,4,3
1676,262,3,4
1348,412,4,4
1559,42,4,4
908,191,4,4
1621,91,4,4
1067,457,4,3
790,863,3,3
13,723,3,3
364,937,3,3
1597,591,4,3
781,617,3,3
733,679,4,3
912,314,4,4
1389,704,4,3
796,527,4,3
837,841,4,3
1457,464,4,3
1189,935,4,3
793,495,4,4
652,182,4,4
1627,557,4,4
1414,744,4,3
1214,120,4,4
953,243,4,4
195,895,4,3
1289,590,4,3
1068,827,3,3
920,782,3,2
822,108,4,4
1223,69,4,4
707,434,4,4
208,152,4,3
699,883,4,3
367,508,4,4
970,543,4,4
880,275,3,4
1621,397,4,4
1216,924,4,3
335,652,3,3
733,429,3,4
1512,318,4,4
306,822,3,3
822,243,4,4
876,118,5,3
674,758,4,3
461,138,4,3
1128,355,4,3
695,619,4,3
740,366,4,3
688,557,4,4
892,126,4,4
892,770,4,3
24,606,5,3
119,167,3,4
1353,832,3,3
83,427,5,3
681,845,3,3
1672,576,4,3
1659,815,4,3
749,878,3,3
36,393,3,4
639,641,4,3
615,868,4,2
145,522,4,3
833,589,3,3
765,882,4,3
653,150,4,4
339,808,4,3
278,369,4,3
552,934,4,3
159,93,3,4
832,928,5,3
181,422,4,4
581,350,4,3
562,364,3,4
60,89,4,3
508,311,4,4
1294,291,4,4
1556,673,4,3
935,350,4,3
356,29,4,4
281,454,3,2
1399,650,3,3
704,132,4,4
1192,297,3,4
982,122,4,4
1234,97,4,4
290,699,3,3
1180,888,4,3
509,353,3,4
1245,337,4,4
594,537,3,2
847,874,4,3
310,624,4,3
1429,197,3,4
58,714,4,3
1421,589,3,3
736,935,4,3
1548,208,4,4
708,717,4,3
1607,74,4,4
1607,904,4,3
1291,1,4,4
644,246,3,2
1131,482,3,4
745,246,3,2
1382,166,4,4
238,866,3,3
1133,493,4,4
1383,617,3,3
1544,336,3,2
3,357,4,3
757,912,4,3
25,703,3,3
1556,365,3,4
118,458,4,4
1166,337,4,4
1580,471,3,4
638,401,4,4
1355,615,4,3
615,718,4,3
1332,582,3,3
580,228,3,4
868,471,3,4
325,388,4,3
1177,69,4,4
1309,267,4,4
706,166,4,4
64,536,4,4
1451,155,3,3
775,725,4,3
224,169,4,4
273,30,4,4
88,594,3,3
192,78,3,4
871,17,3,4
1494,705,4,3
1184,557,4,4
338,456,3,4
223,826,4,3
963,641,4,3
1411,704,4,3
744,746,4,3
965,741,3,3
171,397,5,4
984,387,1,4
610,118,5,3
264,560,3,3
1067,554,4,3
48,584,4,3
1622,230,4,4
346,900,3,3
990,39,4,4
273,183,4,4
1430,51,4,4
1361,437,4,4
1151,223,3,4
163,376,4,4
44,655,2,3
205,22,3,4
806,159,3,4
722,509,3,3
289,13,2,4
713,72,4,4
186,737,5,3
1554,393,3,4
308,433,4,4
1381,743,4,3
83,885,3,3
1664,101,3,3
25,257,4,3
316,431,3,4
669,47,4,4
673,431,3,4
922,70,3,4
1300,366,4,3
224,648,3,3
1423,308,4,4
1372,251,4,4
862,696,4,3
991,714,4,3
1132,745,3,3
1661,534,4,3
699,670,4,3
501,122,4,4
1477,110,3,4
300,113,3,4
1158,24,4,4
1437,721,4,3
631,111,4,4
472,484,4,4
314,848,4,3
669,768,3,3
1227,610,4,3
370,109,3,4
1519,549,4,3
1340,632,4,3
1438,301,4,4
1375,571,3,3
616,775,4,3
1245,117,4,4
1524,901,4,3
56,553,4,3
566,464,4,3
432,495,5,4
377,909,4,3
1054,287,4,3
547,315,4,3
993,620,5,3
1506,862,4,3
207,97,4,4
822,22,3,4
722,343,4,4
632,783,4,3
1620,899,4,3
595,454,3,2
706,911,4,3
520,224,3,2
160,603,4,3
1003,306,4,4
1352,508,4,4
1192,806,4,3
804,20,3,4
1548,128,4,4
982,744,4,3
1357,292,4,3
676,86,4,4
186,885,4,3
1388,887,4,3
1222,501,4,4
909,629,4,3
1443,595,3,3
1182,684,3,3
41,519,4,3
1443,316,3,4
330,163,3,4
1665,497,3,4
1640,549,4,3
1401,530,4,4
1113,681,3,3
1404,81,3,4
1243,129,3,3
1269,31,4,4
1452,454,3,2
1432,852,3,3
457,172,3,4
30,537,3,2
1206,128,4,4
624,617,3,3
794,492,4,4
641,663,4,3
693,912,4,3
105,505,3,4
721,687,3,3
742,639,3,2
343,231,4,4
160,922,3,3
305,710,4,3
406,535,4,3
1576,548,4,3
1401,766,3,3
628,337,4,4
170,455,3,4
303,637,2,3
1010,414,4,4
1036,598,4,3
302,375,5,4
1554,522,4,3
116,240,4,4
1054,776,3,3
686,635,3,3
1058,511,4,4
1386,187,4,4
433,228,3,4
1678,117,4,4
1098,399,3,2
242,409,4,4
1085,453,3,4
1611,838,4,3
431,104,3,3
1188,210,4,3
1083,586,3,3
1221,160,4,4
203,34,4,4
1143,305,3,4
310,79,4,4
140,35,3,4
41,342,3,4
838,202,3,3
1226,501,4,4
241,254,4,4
1238,535,4,3
840,578,3,3
774,674,4,3
1612,139,4,3
1065,108,4,4
1400,457,4,3
1514,640,4,3
1320,173,4,3
33,725,4,3
610,337,4,4
352,222,3,4
1305,636,4,3
159,819,4,3
220,153,3,3
290,509,3,3
1360,696,4,3
1163,499,4,4
1496,391,4,4
1199,536,4,3
1649,718,4,3
739,476,3,4
755,272,4,3
1405,453,3,4
705,637,2,3
1468,858,3,3
19,644,4,3
1110,782,3,2
1562,604,3,3
437,269,3,4
268,590,4,3
978,478,3,4
1420,177,4,4
286,265,4,4
1045,259,4,4
634,203,3,4
834,702,2,3
273,282,4,4
1270,445,2,3
181,895,5,3
1311,481,4,4
504,404,3,4
1026,563,4,3
373,96,4,4
16,721,4,3
1529,639,3,2
1565,871,3,3
1579,911,4,3
37,455,4,4
316,903,4,3
1442,470,4,4
1169,169,4,4
226,251,4,4
484,105,3,4
1197,226,4,4
1279,381,4,4
676,268,3,2
937,922,3,3
74,186,3,4
1493,298,4,4
1608,715,3,3
1474,80,4,4
1388,797,3,3
1096,735,3,3
494,74,4,4
830,943,3,3
1351,148,4,3
1133,647,4,3
485,693,3,3
1127,414,4,4
1502,367,4,3
1157,418,3,3
1583,101,3,3
1536,806,4,3
1454,905,3,3
770,379,4,4
937,39,5,4
1253,690,3,3
523,856,3,3
1578,433,4,4
229,180,4,4
1634,710,4,3
875,930,3,3
785,393,3,4
1280,696,4,3
1681,741,3,3
888,670,4,3
1226,250,4,4
151,691,4,3
1410,749,4,3
933,525,3,3
1470,80,4,4
1604,532,4,3
422,709,4,3
1179,860,3,3
1264,399,3,2
25,201,3,4
1432,937,3,3
770,385,3,4
322,416,3,4
1572,289,3,3
1420,584,4,3
1533,378,3,4
75,638,4,3
972,33,4,4
199,573,4,3
425,934,4,3
1207,478,3,4
1200,479,3,4
338,792,3,3
986,292,4,3
793,455,4,4
1658,365,3,4
183,747,5,3
512,554,4,3
1631,185,4,3
827,127,4,3
1439,358,4,4
910,713,3,3
1436,284,4,4
141,587,3,3
240,823,3,3
1603,415,4,3
538,88,4,4
945,592,4,3
113,362,3,4
586,680,4,3
195,29,4,4
1341,853,3,3
1462,711,4,3
1588,828,3,3
871,31,4,4
136,293,3,4
492,123,4,4
870,845,3,3
158,156,4,4
629,227,3,4
1438,386,4,4
187,624,4,3
806,230,4,4
980,89,4,3
66,299,3,4
890,514,1,4
65,654,4,3
1376,249,4,3
736,157,4,4
741,353,3,4
1021,501,4,4
652,393,3,4
1370,376,4,4
350,505,3,4
119,53,4,4
1356,941,4,3
1042,345,4,4
40,28,4,4
1517,312,4,3
863,592,4,3
476,848,3,3
426,657,3,3
22,47,4,4
1352,157,4,4
1064,288,4,4
159,356,4,4
739,519,4,3
521,173,4,3
101,527,4,3
820,695,3,3
68,880,5,3
1628,545,4,3
43,430,4,4
84,940,3,3
1263,225,5,3
1022,273,4,4
690,343,4,4
262,800,4,3
1049,716,4,3
1503,590,4,3
371,771,4,3
1275,361,4,4
510,702,2,3
434,926,3,3
1056,20,3,4
1343,285,4,4
21,841,4,3
600,227,3,4
1636,828,3,3
54,223,3,4
1391,585,4,3
1569,218,4,4
647,169,4,4
1223,551,4,3
306,835,4,3
1036,583,4,3
1447,661,4,3
1171,485,3,4
1221,125,3,4
1112,387,3,4
1504,891,4,3
591,676,4,3
1553,14,4,4
448,586,3,3
949,74,4,4
418,619,4,3
1307,840,4,3
1333,206,2,3
1353,648,3,3
871,64,4,4
289,307,4,4
314,149,3,3
1508,195,3,4
406,80,4,4
1276,93,3,4
1559,876,4,3
821,320,4,4
827,445,2,3
1625,147,4,4
58,910,3,3
304,244,4,4
1222,775,4,3
160,458,4,4
1099,195,3,4
401,939,4,3
630,267,4,4
1234,199,3,3
1562,716,4,3
932,564,3,3
694,57,4,4
955,289,3,3
1622,579,3,3
165,196,4,4
747,215,4,4
903,709,4,3
840,249,4,3
430,329,3,4
4,237,4,3
534,823,4,3
205,656,3,3
1070,390,4,4
68,742,3,3
673,7,3,4
935,471,3,4
460,250,4,4
835,705,4,3
835,468,4,4
1427,652,3,3
1256,538,4,3
989,768,3,3
525,62,3,4
608,576,4,3
1682,936,4,3
1453,275,3,4
1393,755,3,3
1060,789,4,3
789,922,3,3
599,598,4,3
576,467,4,4
328,340,4,3
1635,256,4,4
981,926,3,3
1367,86,4,4
1360,873,3,3
1475,177,4,4
324,64,4,4
1045,272,4,3
986,940,3,3
140,247,4,4
1642,826,4,3
1,152,4,3
1341,353,3,4
1589,405,1,2
82,887,4,3
90,568,3,3
1401,928,5,3
1379,124,4,4
1487,489,4,4
1145,80,4,4
1206,251,4,4
1247,443,3,4
400,101,3,3
90,286,4,4
948,551,4,3
7,476,3,4
240,903,4,3
37,750,3,3
4,34,4,4
1311,821,4,3
777,449,4,4
1078,182,4,4
86,937,3,3
1520,907,5,3
998,287,4,3
375,113,4,4
778,10,4,4
385,427,5,3
1113,645,4,3
618,249,4,3
824,543,4,3
549,626,2,3
960,826,4,3
680,289,3,3
132,869,3,3
379,460,3,4
1544,277,4,4
712,397,4,4
1156,610,4,3
1206,328,3,4
1569,845,3,3
1244,86,4,4
17,798,3,3
1096,97,4,4
420,268,3,2
272,309,4,4
1129,904,4,3
1119,323,4,4
129,111,4,4
296,717,4,3
29,42,4,4
1527,499,4,4
928,464,4,3
64,288,5,4
790,696,4,3
1225,808,4,3
1403,483,3,4
726,600,4,3
11,538,4,3
1170,177,4,4
553,608,4,3
865,681,3,3
1297,786,4,3
1320,642,4,3
145,11,3,4
357,539,4,4
1448,273,4,4
508,715,3,3
756,526,3,3
1260,377,4,4
785,173,4,3
1232,321,4,4
1022,596,4,3
1261,238,3,4
1102,103,4,4
772,224,3,3
1475,124,4,4
464,863,3,3
650,356,4,4
91,838,4,3
470,887,3,3
207,927,4,3
1656,574,4,4
304,322,4,3
1568,43,4,4
668,830,4,3
1452,192,4,4
536,915,3,3
1239,507,5,3
503,308,4,4
1153,606,4,3
1094,170,4,4
447,678,3,3
1363,783,4,3
932,547,4,3
235,5,4,3
437,260,4,3
505,898,4,3
1326,864,4,3
941,736,3,3
649,238,3,4
138,522,4,3
1490,170,4,4
174,27,3,4
352,79,4,3
618,591,4,3
663,169,4,4
1674,249,4,3
1232,78,3,4
1614,765,4,3
755,390,4,4
586,712,4,3
1534,905,3,3
710,495,4,4
1260,111,4,4
11,764,4,3
460,759,4,3
385,457,4,3
93,19,4,4
1305,884,4,3
933,916,3,3
1441,669,3,3
713,377,4,4
1496,129,3,3
1072,376,4,4
1373,18,4,4
910,574,1,4
317,122,4,4
1422,170,4,4
554,298,4,4
1271,906,4,3
134,684,3,3
630,338,4,3
737,253,4,4
228,104,3,3
202,382,3,4
1246,405,1,2
1157,421,4,4
696,381,4,4
497,686,5,3
1051,736,3,3
644,150,4,4
697,816,4,3
1531,128,4,4
706,924,4,3
1537,702,2,3
478,468,4,4
1369,55,3,4
1347,140,3,4
1287,51,4,4
22,7,5,4
1325,550,4,3
1070,591,4,3
788,864,4,3
775,729,3,3
1595,259,4,4
691,923,4,3
427,879,4,3
1587,416,4,4
782,516,4,3
1024,919,3,3
1514,90,4,4
695,618,3,3
423,714,4,3
298,865,2,3
843,175,4,4
1322,292,4,3
522,436,4,4
130,219,4,4
1393,474,4,3
1463,348,4,4
915,777,4,3
675,29,4,4
1321,663,4,3
1150,544,3,3
1543,202,3,3
1425,807,4,3
550,241,3,4
9,415,4,3
1363,414,4,4
798,588,4,3
1549,874,4,3
872,81,3,4
743,424,3,4
112,514,4,3
1575,555,4,3
670,108,4,4
542,59,4,4
286,643,4,3
1185,409,4,4
1531,711,4,3
502,880,3,3
187,832,3,3
208,230,4,4
393,86,4,4
228,751,4,3
1270,283,4,3
3,886,3,3
1169,392,4,3
1407,834,4,3
1492,472,4,3
990,86,4,4
1461,467,4,4
1660,166,4,4
1012,454,3,2
1285,634,3,3
208,13,5,4
631,668,4,3
1570,674,4,3
125,622,3,3
813,167,3,4
1431,146,4,4
1174,307,4,4
1582,797,3,3
782,428,4,4
883,469,5,3
167,800,4,3
1484,854,3,3
445,328,3,4
469,723,3,3
1326,941,4,3
580,234,3,4
1424,933,3,2
1220,304,3,4
386,928,5,3
428,860,3,3
1367,72,4,4
16,542,3,3
579,384,4,3
1386,706,3,3
1448,347,4,4
1372,763,4,3
80,860,3,3
426,240,4,4
837,110,3,4
1597,79,4,3
937,788,3,3
1341,756,3,3
234,70,3,4
1171,494,4,4
178,436,4,4
1420,517,3,4
607,766,1,3
1662,85,4,4
269,934,2,3
383,341,4,4
1461,611,4,3
1634,780,4,3
814,25,4,4
1413,36,4,4
1674,97,4,4
425,883,4,3
629,339,4,3
1405,242,4,3
592,447,4,4
364,649,4,3
373,593,4,3
606,894,4,3
1240,87,4,4
1679,199,3,3
1132,915,3,3
688,618,3,3
652,929,4,3
197,664,4,3
723,797,3,3
543,491,4,4
1349,381,4,4
174,96,5,3
1442,632,4,3
1545,413,4,4
424,940,3,3
1524,214,4,4
1462,883,5,3
306,706,3,3
311,24,4,4
582,765,4,3
1642,192,4,4
1162,838,4,3
936,837,3,3
92,867,4,3
607,927,4,3
1502,506,4,4
1457,135,3,4
1214,76,4,4
427,847,3,3
514,46,4,4
1298,125,3,4
114,752,3,3
1062,790,3,3
947,813,3,3
1157,52,4,4
982,326,3,4
747,473,4,4
847,645,4,3
567,220,4,4
1594,899,4,3
760,858,3,3
469,53,4,4
508,78,3,4
403,787,3,3
1615,351,4,3
1261,140,3,4
706,79,4,4
1601,170,4,4
1119,371,4,3
148,182,4,4
1383,568,3,3
641,688,5,3
159,193,4,4
938,177,4,4
491,439,4,4
1317,817,3,3
1260,272,4,3
1367,514,4,3
755,83,5,4
151,475,4,4
906,43,4,4
880,720,4,3
1311,813,3,3
1050,409,4,4
975,796,4,3
97,746,4,3
752,862,4,3
1310,183,3,4
750,826,4,3
276,548,3,3
375,374,3,4
1072,476,3,4
1619,40,3,3
1228,78,3,4
1123,666,4,3
724,541,4,3
1544,189,4,4
1528,26,3,3
1664,713,3,3
613,663,4,3
1035,443,3,4
954,498,3,4
1290,292,4,3
273,215,4,4
136,83,3,4
1171,58,4,4
38,433,4,4
98,240,4,4
276,852,3,3
696,306,4,4
108,401,3,4
374,562,4,3
106,241,3,4
286,887,4,3
1547,32,3,4
135,404,3,4
818,663,4,3
94,287,4,3
874,374,3,4
1153,531,3,3
356,440,4,3
284,365,3,4
578,32,3,4
618,860,3,3
20,908,4,3
94,6,4,4
96,226,4,4
448,241,3,4
654,106,4,4
237,857,3,3
915,550,4,3
850,728,4,3
969,922,3,3
1008,825,1,3
931,447,4,4
505,73,4,4
772,625,3,3
906,460,3,4
1186,528,4,4
420,556,4,3
1645,295,4,3
461,776,3,3
1269,435,3,4
656,286,4,4
1294,256,4,4
1112,192,4,4
23,623,4,3
570,298,4,4
1203,684,3,3
1493,208,4,4
981,171,3,4
191,577,4,3
1635,208,4,4
444,802,4,3
1029,693,3,3
1627,660,3,2
761,52,4,4
826,865,2,3
262,586,3,3
751,401,1,4
1548,418,3,3
1490,20,3,4
1117,240,4,4
510,109,3,4
1359,67,4,4
1298,423,4,4
221,268,3,2
742,903,4,3
848,112,4,4
167,838,4,3
462,585,3,3
1004,89,4,3
906,725,4,3
1090,580,4,3
821,868,3,2
1615,297,3,4
484,323,4,4
1118,30,4,4
1033,887,4,3
186,606,5,3
362,578,3,3
1067,238,3,4
1521,555,4,3
32,166,4,4
405,317,4,4
1311,319,3,4
1224,277,4,4
1302,786,4,3
800,493,4,4
1609,507,5,3
1505,541,4,3
512,380,3,4
695,496,3,4
492,439,4,4
471,822,3,3
686,859,4,3
1036,714,4,3
331,919,4,3
1359,670,4,3
725,47,4,4
408,560,3,3
579,799,4,3
1590,931,4,3
1013,791,4,3
511,832,3,3
1034,342,3,4
1306,222,3,4
1117,814,3,3
826,886,1,3
1451,217,3,3
917,831,4,3
28,255,3,3
787,783,4,3
778,228,3,4
1276,721,4,3
585,132,4,4
1396,409,4,4
1056,534,4,3
329,607,4,3
120,107,3,4
83,854,4,3
791,332,4,3
1637,683,3,3
1004,51,4,4
537,512,4,3
222,370,3,4
47,138,4,3
1077,221,4,4
337,936,4,3
1425,701,4,3
1436,444,4,4
963,378,3,4
387,425,3,2
1035,411,4,4
1444,11,3,4
1317,585,4,4
495,235,4,4
803,93,3,4
83,744,4,3
1202,407,3,4
424,93,3,4
521,124,4,4
630,537,3,2
123,153,3,3
1598,565,5,3
101,63,3,4
262,480,4,4
1357,186,3,4
1547,443,3,4
1564,828,3,3
1608,47,4,4
540,261,4,3
312,923,4,3
747,135,3,4
1341,524,3,4
444,860,3,3
60,490,3,3
839,322,4,3
329,240,4,4
1072,485,3,4
1655,627,3,3
183,690,3,3
386,545,2,3
380,179,3,4
93,761,3,3
254,516,4,3
1318,220,4,4
1464,573,4,3
547,196,4,4
13,210,4,3
831,205,3,3
868,221,4,4
1504,266,3,4
445,405,4,2
513,600,4,3
1325,263,4,3
108,735,3,3
15,498,3,4
598,277,4,4
1682,438,4,3
509,608,1,3
1653,757,3,3
1330,367,4,3
758,507,5,3
1546,882,4,3
621,568,3,3
1000,881,3,3
1654,475,4,4
1487,546,4,3
389,323,4,4
1034,131,4,3
1340,606,4,3
764,318,4,4
1115,279,3,4
1154,169,4,4
1222,256,4,4
417,97,4,4
744,65,4,4
1244,755,3,3
874,678,3,3
36,2,4,4
1166,694,4,3
521,346,3,4
1267,113,4,4
905,695,3,3
1626,245,3,4
316,607,4,3
858,778,3,3
1403,614,3,3
1641,556,4,3
724,337,4,4
749,788,3,3
1654,921,3,3
631,695,3,3
1028,99,4,4
847,20,3,4
1268,356,4,4
80,921,3,3
1015,743,4,3
1124,831,4,3
1037,583,4,3
1676,716,4,3
1555,765,4,3
305,159,3,4
593,872,3,3
1421,108,4,4
312,705,4,3
1083,357,4,3
1480,662,4,3
1250,78,3,4
981,709,4,3
378,52,4,4
1594,819,4,3
19,706,3,3
15,104,5,3
1345,501,4,4
1009,867,4,3
462,43,4,4
326,341,4,4
1565,549,4,4
1501,737,4,3
140,585,4,3
812,512,4,3
1002,818,3,3
473,396,3,4
367,193,3,4
84,393,3,4
853,230,4,4
1535,704,4,3
501,857,3,3
27,498,3,4
1377,695,3,3
980,620,4,3
386,492,4,4
418,84,4,4
1535,637,2,3
1303,348,4,4
538,586,3,3
1466,634,3,3
505,824,3,3
1120,847,3,3
362,502,3,4
1057,266,3,4
357,603,4,3
1293,396,3,4
580,657,3,3
1646,613,4,3
1322,94,4,4
1643,514,4,4
1273,542,3,3
1633,911,4,3
1330,925,3,3
357,64,4,4
1606,858,3,3
746,912,4,3
1036,463,3,3
1115,937,3,3
411,412,4,4
631,889,3,3
699,701,4,3
1207,770,4,3
1398,562,4,3
1594,479,3,4
795,310,4,4
543,495,4,4
91,337,4,4
1567,528,4,4
884,812,4,3
541,343,4,4
1489,246,3,3
1490,629,4,3
1212,338,4,3
1664,669,3,3
853,379,4,4
807,532,4,3
491,772,4,3
1001,620,4,4
1475,27,3,4
974,766,3,3
1629,365,3,4
751,404,3,4
535,595,3,3
350,598,4,3
1242,25,4,4
1365,65,4,4
886,206,2,3
1270,687,3,3
660,906,4,3
1511,510,3,3
1154,583,4,3
725,760,3,3
1270,249,4,3
1007,269,3,4
1463,577,4,3
494,283,4,3
1015,486,3,4
811,702,2,3
460,489,4,4
1456,540,4,3
734,271,4,4
683,721,4,3
195,203,3,4
226,824,3,3
838,891,4,3
846,281,3,4
809,461,3,4
225,865,2,3
656,928,5,3
835,425,3,2
980,887,4,3
1591,586,3,3
1227,600,4,3
1300,65,4,4
361,809,3,3
1202,477,4,3
990,596,4,3
338,571,3,3
415,654,4,3
934,76,4,4
1230,129,3,3
715,102,3,3
448,694,3,3
315,776,3,3
229,55,3,4
107,221,4,4
175,123,4,4
315,552,3,3
177,180,4,4
1056,542,3,3
326,2,4,4
583,370,4,4
928,619,4,3
1247,883,4,3
233,272,4,3
1208,309,4,4
364,370,4,4
463,555,4,3
1363,215,4,4
608,593,4,3
1578,262,3,4
731,155,3,3
61,281,3,4
513,689,4,3
524,562,4,3
1647,810,4,3
100,545,4,4
199,380,3,4
910,584,4,3
182,76,4,4
939,351,4,3
1278,571,3,3
262,606,4,3
1263,384,4,3
372,751,3,3
1014,708,3,3
1278,606,4,3
1096,402,4,4
1098,475,4,4
756,392,4,3
505,907,5,3
371,116,3,4
1175,93,3,4
954,587,3,3
991,214,4,4
59,233,4,3
360,540,4,3
1544,811,4,3
63,693,3,3
927,496,3,4
1036,66,3,4
1187,824,3,3
1595,522,4,3
1599,467,4,4
671,709,4,3
776,816,4,3
1647,561,3,3
883,144,4,4
1280,99,4,4
789,795,3,3
1386,214,4,4
1202,791,4,3
559,348,4,4
523,417,3,4
1388,775,4,3
1126,174,4,4
266,940,3,3
1006,203,3,4
169,293,3,4
1478,456,4,4
1464,11,3,4
212,581,4,3
274,921,4,3
837,226,4,4
644,497,3,4
1614,396,3,4
1345,676,4,3
1532,390,4,4
1104,52,4,4
978,416,4,4
401,683,3,3
169,21,3,3
1113,734,4,3
352,1,4,4
1344,276,3,4
1131,375,4,4
1047,932,4,3
1647,462,4,3
1435,854,3,3
157,623,4,3
1010,312,4,3
260,134,4,4
265,147,4,3
1218,492,4,4
787,433,4,4
808,593,4,3
452,592,4,3
1429,11,3,4
280,197,3,4
709,680,4,3
1344,196,4,4
880,662,4,3
924,81,3,4
1030,476,3,4
1522,219,4,4
569,297,3,4
1107,469,5,3
1404,259,4,4
591,390,4,4
613,559,4,3
1662,780,4,3
183,479,5,4
1039,703,4,3
985,25,4,4
987,116,3,4
770,434,4,4
712,500,3,4
1648,278,4,3
1654,563,4,3
1442,587,3,3
1637,129,3,3
35,297,3,4
1114,689,4,3
699,607,4,3
1517,348,4,4
550,150,4,4
1351,873,3,3
584,549,4,3
431,505,3,4
1284,15,3,3
1647,314,4,4
200,638,4,3
760,921,2,3
1212,441,4,4
1475,943,3,3
252,166,4,4
1468,120,4,4
206,523,4,3
183,88,4,4
522,327,3,4
1358,837,3,3
198,423,4,4
1616,604,3,3
1617,591,4,3
844,507,5,3
121,43,4,4
379,311,4,4
1241,447,4,4
486,421,4,4
839,472,4,3
1328,495,4,4
1405,824,3,3
582,504,4,4
1423,312,4,3
868,733,3,3
1064,587,3,3
1192,640,4,3
289,878,3,3
59,134,4,4
349,512,4,3
521,266,3,4
1574,239,4,3
251,358,4,4
1289,464,4,3
1216,868,3,2
1661,513,4,3
363,495,4,4
1402,884,4,3
1161,680,4,3
735,881,3,3
981,130,4,4
179,781,5,3
945,604,3,3
1362,789,4,3
197,620,4,4
723,550,4,4
750,801,4,3
883,851,3,3
1556,397,4,4
3,211,3,4
1464,909,4,3
96,115,3,4
575,895,4,3
392,376,4,4
1373,155,3,3
1627,540,4,3
1618,833,3,3
1195,81,3,4
1514,139,4,3
5,610,4,3
436,286,4,4
590,858,3,3
396,443,3,4
590,824,3,3
1418,89,4,3
863,511,4,4
678,206,1,3
446,919,3,3
1157,199,3,3
1375,888,4,3
1100,633,3,3
1297,286,4,4
756,411,4,4
1038,596,4,3
1305,213,4,3
1482,737,4,3
472,563,4,3
893,760,3,3
657,519,4,3
1175,727,3,3
1395,695,3,3
897,208,4,4
919,373,4,4
211,773,3,3
1475,884,4,3
959,936,4,3
1058,395,4,4
1320,735,3,3
470,847,3,3
695,210,4,3
375,762,3,3
86,414,4,4
611,113,4,4
255,784,4,3
201,713,3,3
82,480,4,4
670,290,3,4
398,386,4,4
902,664,4,3
1488,404,3,4
1100,479,3,4
1016,51,4,4
51,432,4,4
1349,569,3,3
1487,651,3,3
1515,570,3,3
355,846,4,3
1212,834,4,3
1327,856,3,3
2,712,4,3
1191,500,3,4
1028,53,4,4
1028,78,3,4
323,175,4,4
530,572,3,3
1018,313,4,4
83,379,4,4
479,439,4,4
1359,767,4,3
1336,470,4,4
528,31,4,4
508,929,4,3
1402,595,3,4
1462,340,4,3
1069,528,4,4
1074,235,4,4
329,159,3,4
1289,605,4,3
1565,384,4,3
17,60,4,4
628,275,3,4
927,834,4,3
1656,458,4,4
587,469,5,3
820,704,4,3
539,378,3,4
60,423,4,4
1385,647,4,3
350,710,4,3
329,567,4,3
745,872,3,3
540,174,4,4
1121,776,3,3
1348,855,3,3
116,560,3,3
1667,257,4,3
201,930,3,3
1469,690,3,3
410,936,3,3
494,462,4,3
575,449,4,4
906,576,4,3
1261,1,4,4
970,105,3,4
440,686,5,3
412,883,4,3
1599,913,4,3
312,563,4,3
557,807,4,3
1676,575,3,3
1350,256,4,4
1678,554,4,3
1011,927,4,3
497,750,3,3
105,898,4,3
1065,706,3,3
506,351,4,3
238,62,5,4
304,375,4,4
1596,284,4,4
7,764,4,3
287,762,3,3
1004,370,4,4
1369,937,3,3
1158,451,3,3
40,861,4,3
22,258,4,4
1047,66,3,4
562,103,4,4
998,467,4,4
94,552,3,4
788,657,3,3
