user,item,rating,cosine,jaccard,pearson,pip,mpip
503,130,5,4.0,3.0,4.0,1.0,3.0
748,323,4,3.0,3.0,3.0,3.0,4.0
524,930,3,3.0,3.0,4.0,3.0,3.0
212,268,5,3.0,3.0,3.0,3.0,3.0
109,564,3,4.0,3.0,4.0,3.0,3.0
328,343,3,4.0,3.0,3.0,3.0,3.0
416,142,4,4.0,3.0,4.0,4.0,4.0
280,559,3,0.0,3.0,4.0,3.0,4.0
818,690,3,0.0,3.0,4.0,4.0,3.0
347,203,5,4.0,3.0,4.0,4.0,4.0
643,367,4,4.0,3.0,3.0,3.0,3.0
627,179,5,0.0,3.0,4.0,4.0,4.0
523,430,4,4.0,3.0,4.0,4.0,4.0
160,250,4,4.0,3.0,4.0,3.0,4.0
525,596,4,4.0,3.0,4.0,4.0,4.0
774,554,1,0.0,3.0,3.0,3.0,2.0
378,298,3,4.0,3.0,3.0,4.0,4.0
465,198,2,4.0,3.0,3.0,3.0,4.0
693,181,3,3.0,3.0,3.0,3.0,3.0
500,215,1,4.0,3.0,4.0,4.0,3.0
472,210,5,0.0,3.0,4.0,3.0,4.0
477,724,4,4.0,3.0,4.0,4.0,4.0
639,1163,1,3.0,3.0,2.0,3.0,3.0
665,699,4,4.0,4.0,4.0,4.0,4.0
463,544,4,3.0,3.0,3.0,3.0,3.0
45,820,4,3.0,3.0,3.0,4.0,4.0
598,292,4,0.0,3.0,4.0,3.0,4.0
130,743,2,3.0,3.0,3.0,4.0,4.0
564,930,3,0.0,3.0,3.0,4.0,3.0
493,431,5,3.0,3.0,3.0,4.0,4.0
889,231,3,3.0,3.0,3.0,3.0,3.0
699,127,3,0.0,3.0,4.0,3.0,4.0
397,223,4,4.0,3.0,4.0,4.0,4.0
778,35,1,3.0,3.0,2.0,2.0,3.0
328,162,4,4.0,4.0,3.0,4.0,3.0
110,367,3,0.0,3.0,3.0,3.0,3.0
428,243,4,3.0,3.0,3.0,3.0,3.0
870,131,4,4.0,4.0,3.0,4.0,4.0
899,209,5,3.0,3.0,2.0,3.0,4.0
340,588,5,0.0,3.0,4.0,4.0,4.0
416,765,4,4.0,3.0,4.0,4.0,4.0
727,472,2,4.0,3.0,3.0,4.0,3.0
871,300,4,4.0,3.0,4.0,4.0,3.0
13,58,4,3.0,4.0,4.0,3.0,4.0
883,477,5,4.0,4.0,4.0,3.0,4.0
279,28,2,3.0,4.0,3.0,3.0,4.0
846,692,3,3.0,3.0,3.0,4.0,4.0
307,197,4,4.0,4.0,4.0,4.0,4.0
715,168,4,3.0,3.0,3.0,3.0,4.0
290,31,4,3.0,3.0,3.0,3.0,3.0
527,172,5,3.0,3.0,4.0,4.0,4.0
70,393,4,4.0,3.0,4.0,4.0,3.0
312,648,5,4.0,4.0,4.0,4.0,4.0
788,715,3,3.0,3.0,3.0,3.0,3.0
297,160,1,3.0,3.0,3.0,3.0,4.0
748,498,4,4.0,4.0,4.0,4.0,4.0
536,62,4,4.0,3.0,4.0,4.0,4.0
102,385,3,3.0,3.0,3.0,3.0,3.0
356,272,5,3.0,3.0,3.0,3.0,4.0
94,302,4,3.0,3.0,3.0,3.0,3.0
207,696,3,0.0,3.0,3.0,3.0,3.0
730,50,4,0.0,3.0,4.0,3.0,4.0
655,639,3,0.0,3.0,4.0,4.0,3.0
363,469,2,0.0,3.0,4.0,4.0,3.0
697,286,4,3.0,3.0,4.0,3.0,4.0
295,50,5,4.0,3.0,4.0,3.0,4.0
375,39,3,3.0,3.0,5.0,3.0,3.0
717,343,4,0.0,3.0,3.0,3.0,4.0
69,763,3,4.0,3.0,4.0,4.0,4.0
694,135,5,0.0,3.0,4.0,4.0,4.0
582,841,2,0.0,3.0,4.0,4.0,3.0
521,1014,3,0.0,3.0,3.0,3.0,3.0
781,87,4,4.0,3.0,3.0,3.0,4.0
787,348,4,3.0,3.0,4.0,3.0,3.0
621,395,4,4.0,3.0,4.0,4.0,3.0
323,199,4,4.0,3.0,4.0,4.0,4.0
533,1291,1,3.0,3.0,3.0,3.0,3.0
246,38,2,4.0,3.0,3.0,3.0,5.0
498,144,1,4.0,3.0,4.0,4.0,4.0
257,50,5,3.0,3.0,4.0,4.0,4.0
151,1264,4,3.0,4.0,3.0,4.0,4.0
749,944,4,0.0,3.0,3.0,3.0,4.0
828,302,4,4.0,3.0,4.0,3.0,4.0
202,1,3,3.0,3.0,4.0,4.0,4.0
682,27,3,3.0,3.0,3.0,3.0,5.0
545,1,5,4.0,3.0,4.0,4.0,4.0
896,202,2,3.0,4.0,3.0,3.0,4.0
716,13,2,4.0,3.0,4.0,4.0,4.0
943,415,1,1.0,1.0,1.0,1.0,4.0
846,1029,1,4.0,3.0,4.0,4.0,4.0
846,401,5,4.0,3.0,4.0,4.0,4.0
313,946,3,4.0,4.0,4.0,4.0,4.0
234,1051,2,4.0,4.0,4.0,3.0,4.0
940,683,3,3.0,3.0,4.0,3.0,4.0
416,959,5,4.0,3.0,4.0,4.0,4.0
328,186,4,4.0,3.0,3.0,4.0,3.0
474,244,4,4.0,3.0,4.0,4.0,4.0
503,692,3,4.0,3.0,4.0,4.0,3.0
130,470,2,3.0,3.0,4.0,4.0,4.0
254,132,4,4.0,4.0,4.0,4.0,4.0
840,949,4,0.0,4.0,4.0,3.0,4.0
916,1009,5,0.0,3.0,4.0,3.0,4.0
786,228,4,4.0,3.0,4.0,4.0,4.0
454,606,2,4.0,4.0,4.0,4.0,3.0
479,71,1,3.0,3.0,3.0,3.0,5.0
26,111,3,3.0,3.0,3.0,4.0,4.0
92,729,4,0.0,4.0,4.0,3.0,3.0
587,322,3,3.0,3.0,3.0,3.0,3.0
721,880,3,4.0,3.0,4.0,3.0,3.0
437,97,3,3.0,3.0,-2.0,3.0,4.0
307,50,5,4.0,3.0,4.0,5.0,4.0
533,197,5,3.0,3.0,4.0,4.0,4.0
811,307,4,0.0,3.0,4.0,3.0,3.0
387,174,5,4.0,3.0,4.0,4.0,4.0
659,498,3,4.0,4.0,4.0,4.0,4.0
229,898,5,4.0,4.0,3.0,3.0,4.0
455,313,4,4.0,4.0,3.0,3.0,3.0
851,1598,3,4.0,4.0,4.0,3.0,4.0
760,928,1,3.0,3.0,3.0,3.0,3.0
629,317,4,4.0,3.0,3.0,4.0,4.0
881,177,4,3.0,3.0,3.0,3.0,4.0
389,605,5,4.0,4.0,4.0,4.0,5.0
181,1335,1,1.0,3.0,1.0,1.0,1.0
119,22,4,4.0,3.0,4.0,3.0,4.0
694,468,4,0.0,3.0,4.0,4.0,3.0
747,1427,2,4.0,3.0,4.0,4.0,4.0
498,448,4,4.0,3.0,4.0,3.0,3.0
437,583,1,2.0,3.0,1.0,2.0,4.0
648,452,3,0.0,3.0,3.0,2.0,3.0
862,98,5,4.0,3.0,4.0,4.0,4.0
459,832,3,3.0,3.0,3.0,4.0,3.0
268,718,4,3.0,3.0,1.0,3.0,3.0
846,569,3,4.0,3.0,4.0,4.0,3.0
889,50,4,4.0,3.0,5.0,4.0,4.0
406,26,3,4.0,3.0,5.0,3.0,5.0
853,271,3,3.0,3.0,3.0,3.0,3.0
297,603,5,3.0,4.0,5.0,2.0,3.0
283,866,3,0.0,3.0,4.0,4.0,4.0
938,220,4,3.0,3.0,4.0,4.0,4.0
229,316,1,4.0,4.0,3.0,3.0,3.0
198,265,3,4.0,3.0,4.0,4.0,4.0
893,286,4,4.0,3.0,3.0,4.0,3.0
526,323,2,3.0,3.0,3.0,3.0,3.0
790,173,3,3.0,3.0,4.0,4.0,4.0
542,63,3,4.0,3.0,4.0,4.0,4.0
744,23,4,4.0,3.0,4.0,3.0,4.0
38,403,1,0.0,3.0,4.0,4.0,4.0
380,95,4,3.0,3.0,3.0,4.0,3.0
466,898,1,3.0,4.0,2.0,3.0,4.0
56,738,3,4.0,3.0,3.0,2.0,4.0
87,1178,3,0.0,3.0,4.0,3.0,4.0
774,58,1,0.0,3.0,4.0,3.0,2.0
97,79,5,0.0,3.0,4.0,3.0,4.0
5,415,1,3.0,4.0,3.0,3.0,3.0
727,720,2,4.0,3.0,4.0,3.0,3.0
774,77,1,0.0,3.0,4.0,3.0,2.0
547,316,5,4.0,4.0,4.0,4.0,3.0
496,17,3,3.0,3.0,3.0,3.0,3.0
666,1013,3,3.0,3.0,3.0,3.0,4.0
7,11,3,4.0,4.0,4.0,4.0,4.0
444,912,4,4.0,4.0,4.0,4.0,4.0
125,1000,3,3.0,3.0,3.0,3.0,3.0
497,394,3,3.0,3.0,3.0,3.0,3.0
94,70,4,4.0,4.0,4.0,4.0,4.0
373,187,2,4.0,4.0,4.0,3.0,4.0
470,544,3,0.0,3.0,3.0,3.0,4.0
194,837,4,3.0,4.0,3.0,4.0,3.0
230,223,5,4.0,3.0,5.0,4.0,4.0
286,232,4,4.0,3.0,4.0,4.0,4.0
881,195,4,3.0,3.0,3.0,3.0,4.0
623,127,4,4.0,3.0,4.0,4.0,4.0
201,699,3,3.0,4.0,3.0,4.0,3.0
313,162,3,3.0,4.0,4.0,4.0,5.0
577,183,5,3.0,3.0,4.0,4.0,3.0
138,493,4,4.0,4.0,4.0,4.0,4.0
763,127,4,3.0,3.0,5.0,3.0,4.0
314,28,5,3.0,3.0,4.0,3.0,4.0
106,45,3,4.0,4.0,4.0,4.0,4.0
718,926,2,3.0,3.0,3.0,3.0,3.0
551,288,4,4.0,3.0,4.0,3.0,3.0
864,132,5,4.0,3.0,4.0,4.0,4.0
72,5,4,4.0,3.0,4.0,3.0,4.0
778,216,3,4.0,4.0,4.0,4.0,4.0
70,1065,4,3.0,3.0,3.0,3.0,3.0
537,689,1,3.0,4.0,3.0,3.0,4.0
342,319,4,3.0,3.0,4.0,3.0,3.0
918,485,3,4.0,4.0,4.0,4.0,4.0
95,202,4,3.0,4.0,3.0,3.0,4.0
299,739,3,0.0,3.0,3.0,3.0,4.0
158,244,4,4.0,4.0,3.0,3.0,4.0
225,172,5,4.0,3.0,-10.0,4.0,4.0
116,1254,2,3.0,3.0,3.0,3.0,3.0
868,81,4,4.0,3.0,3.0,3.0,4.0
210,404,5,4.0,4.0,4.0,3.0,3.0
839,292,3,3.0,3.0,3.0,3.0,3.0
345,285,5,4.0,3.0,4.0,3.0,4.0
393,49,4,3.0,4.0,3.0,3.0,3.0
240,340,4,0.0,3.0,4.0,4.0,4.0
76,216,4,4.0,4.0,3.0,3.0,3.0
659,202,4,4.0,4.0,4.0,4.0,4.0
587,245,1,3.0,3.0,3.0,3.0,3.0
928,358,5,0.0,3.0,3.0,3.0,3.0
515,289,1,0.0,3.0,3.0,3.0,3.0
155,990,3,0.0,3.0,3.0,3.0,3.0
563,301,4,4.0,3.0,4.0,4.0,3.0
87,40,3,0.0,3.0,3.0,3.0,4.0
541,1185,2,4.0,3.0,4.0,4.0,4.0
145,682,3,3.0,4.0,4.0,4.0,4.0
13,67,1,4.0,3.0,3.0,3.0,3.0
305,845,3,0.0,3.0,4.0,3.0,5.0
94,227,3,4.0,3.0,4.0,4.0,4.0
334,902,4,4.0,4.0,4.0,4.0,4.0
62,1,2,4.0,3.0,4.0,4.0,4.0
606,203,5,4.0,3.0,4.0,3.0,4.0
161,48,1,0.0,3.0,4.0,3.0,4.0
625,403,3,3.0,3.0,3.0,3.0,4.0
761,288,4,0.0,3.0,4.0,3.0,4.0
678,111,4,4.0,3.0,4.0,2.0,3.0
896,248,4,3.0,4.0,3.0,3.0,4.0
373,1110,4,4.0,3.0,4.0,4.0,4.0
600,183,5,3.0,3.0,3.0,3.0,4.0
130,7,5,3.0,3.0,3.0,3.0,4.0
555,265,3,0.0,3.0,4.0,3.0,4.0
748,748,4,3.0,3.0,3.0,3.0,4.0
397,318,4,4.0,4.0,4.0,3.0,4.0
890,403,1,0.0,3.0,3.0,3.0,3.0
63,283,4,4.0,4.0,4.0,4.0,4.0
872,1040,3,0.0,3.0,4.0,3.0,4.0
261,301,4,3.0,3.0,3.0,3.0,3.0
788,685,3,4.0,3.0,1.0,3.0,4.0
666,370,2,4.0,3.0,4.0,3.0,4.0
585,1488,4,4.0,3.0,4.0,4.0,4.0
342,282,1,3.0,4.0,4.0,3.0,4.0
233,168,5,4.0,3.0,4.0,4.0,4.0
705,183,2,4.0,3.0,4.0,4.0,3.0
658,772,3,4.0,3.0,4.0,4.0,4.0
109,151,5,4.0,4.0,4.0,3.0,4.0
655,647,3,0.0,4.0,4.0,4.0,3.0
897,866,5,4.0,3.0,4.0,4.0,4.0
639,971,4,3.0,4.0,3.0,3.0,3.0
100,289,3,0.0,3.0,4.0,3.0,3.0
567,175,5,4.0,3.0,3.0,3.0,4.0
917,289,4,0.0,3.0,3.0,3.0,3.0
331,503,4,4.0,4.0,4.0,4.0,4.0
311,487,4,4.0,4.0,4.0,4.0,4.0
151,496,4,3.0,3.0,3.0,4.0,4.0
684,173,3,0.0,3.0,4.0,4.0,4.0
220,682,4,4.0,4.0,3.0,3.0,4.0
833,100,4,4.0,3.0,4.0,4.0,4.0
79,763,5,0.0,3.0,4.0,4.0,4.0
931,290,2,4.0,3.0,2.0,3.0,3.0
639,511,4,3.0,3.0,3.0,3.0,4.0
455,69,4,3.0,3.0,3.0,3.0,4.0
645,198,3,4.0,3.0,4.0,4.0,4.0
294,79,4,3.0,3.0,3.0,3.0,3.0
416,624,3,4.0,3.0,4.0,4.0,4.0
462,358,1,3.0,3.0,2.0,3.0,3.0
405,1589,1,2.0,3.0,2.0,3.0,2.0
474,176,5,4.0,3.0,4.0,4.0,4.0
104,287,2,0.0,3.0,4.0,4.0,2.0
303,1013,1,3.0,3.0,3.0,4.0,3.0
528,58,5,4.0,3.0,4.0,4.0,4.0
393,33,3,3.0,4.0,3.0,3.0,3.0
243,631,4,4.0,3.0,4.0,4.0,4.0
622,121,1,3.0,3.0,4.0,3.0,4.0
13,799,4,3.0,3.0,3.0,3.0,3.0
506,62,3,3.0,3.0,3.0,3.0,4.0
279,1493,1,3.0,3.0,3.0,3.0,3.0
90,273,3,4.0,3.0,5.0,3.0,4.0
938,122,1,3.0,3.0,3.0,3.0,3.0
6,197,5,4.0,3.0,4.0,4.0,4.0
642,832,3,4.0,3.0,4.0,1.0,3.0
151,194,4,3.0,3.0,3.0,4.0,4.0
653,219,1,4.0,3.0,4.0,3.0,3.0
927,775,3,0.0,4.0,3.0,3.0,3.0
82,866,3,3.0,4.0,3.0,3.0,4.0
385,1456,4,3.0,3.0,3.0,3.0,3.0
682,1222,3,3.0,3.0,3.0,3.0,3.0
92,273,4,0.0,3.0,4.0,3.0,4.0
479,1142,5,4.0,4.0,3.0,3.0,3.0
881,449,3,3.0,3.0,3.0,3.0,4.0
426,50,4,0.0,3.0,4.0,4.0,4.0
318,501,4,0.0,4.0,4.0,4.0,3.0
121,509,5,3.0,3.0,3.0,4.0,4.0
640,53,4,3.0,3.0,3.0,3.0,4.0
533,96,4,4.0,3.0,4.0,4.0,4.0
276,387,3,3.0,4.0,4.0,3.0,3.0
276,551,3,2.0,3.0,3.0,2.0,3.0
620,623,4,4.0,3.0,4.0,4.0,4.0
222,174,5,4.0,4.0,3.0,4.0,4.0
809,678,2,3.0,3.0,3.0,4.0,3.0
222,810,2,3.0,3.0,2.0,3.0,3.0
373,231,3,4.0,3.0,4.0,4.0,4.0
508,218,2,4.0,3.0,4.0,3.0,3.0
711,1446,2,4.0,3.0,4.0,4.0,4.0
813,294,1,0.0,3.0,4.0,3.0,3.0
361,14,4,0.0,3.0,4.0,4.0,4.0
285,194,4,4.0,4.0,9.0,4.0,3.0
749,191,4,0.0,3.0,4.0,4.0,4.0
592,338,2,4.0,3.0,3.0,3.0,4.0
823,426,4,4.0,3.0,3.0,3.0,3.0
437,378,4,3.0,3.0,-22.0,3.0,4.0
637,1033,3,3.0,3.0,3.0,3.0,3.0
417,159,4,0.0,3.0,3.0,3.0,3.0
288,50,4,0.0,3.0,4.0,4.0,4.0
435,431,3,3.0,3.0,3.0,3.0,4.0
492,212,3,4.0,3.0,4.0,4.0,4.0
486,6,4,4.0,4.0,4.0,4.0,4.0
867,528,4,4.0,4.0,4.0,4.0,4.0
331,180,5,4.0,4.0,4.0,4.0,4.0
270,268,5,3.0,3.0,3.0,3.0,3.0
597,283,5,0.0,4.0,4.0,4.0,4.0
751,90,3,4.0,3.0,4.0,4.0,4.0
222,816,1,5.0,3.0,1.0,2.0,3.0
181,763,1,1.0,3.0,1.0,1.0,4.0
669,121,3,0.0,3.0,3.0,3.0,4.0
10,496,5,3.0,4.0,3.0,3.0,4.0
648,151,2,0.0,3.0,4.0,4.0,3.0
909,339,4,4.0,4.0,3.0,4.0,4.0
682,585,4,3.0,3.0,3.0,3.0,3.0
788,645,3,0.0,3.0,3.0,2.0,3.0
236,1013,2,3.0,3.0,3.0,3.0,3.0
358,65,4,4.0,3.0,6.0,4.0,4.0
489,750,5,3.0,4.0,4.0,3.0,3.0
860,949,3,3.0,4.0,4.0,3.0,4.0
429,185,4,3.0,3.0,3.0,3.0,4.0
508,200,4,4.0,3.0,4.0,3.0,4.0
70,496,4,3.0,3.0,4.0,4.0,4.0
22,209,4,3.0,3.0,3.0,3.0,4.0
846,208,5,4.0,3.0,4.0,4.0,4.0
435,687,2,4.0,3.0,3.0,3.0,3.0
538,181,3,4.0,3.0,4.0,4.0,4.0
203,148,3,3.0,3.0,3.0,4.0,4.0
1,14,5,4.0,3.0,4.0,4.0,4.0
932,497,5,4.0,4.0,4.0,4.0,4.0
305,249,3,3.0,3.0,3.0,3.0,4.0
506,172,5,4.0,3.0,4.0,4.0,4.0
374,717,3,0.0,3.0,4.0,3.0,4.0
264,873,3,3.0,3.0,3.0,3.0,3.0
894,905,3,3.0,4.0,3.0,3.0,3.0
654,246,1,3.0,3.0,3.0,3.0,4.0
299,94,1,0.0,3.0,3.0,4.0,3.0
251,258,3,0.0,3.0,4.0,3.0,4.0
109,229,5,4.0,3.0,4.0,4.0,3.0
627,631,3,0.0,3.0,4.0,4.0,4.0
707,902,5,3.0,3.0,4.0,3.0,4.0
796,396,2,3.0,3.0,3.0,3.0,3.0
303,1303,3,0.0,3.0,3.0,3.0,3.0
411,229,3,0.0,3.0,2.0,2.0,3.0
937,988,2,4.0,3.0,4.0,3.0,3.0
200,1034,3,4.0,3.0,3.0,3.0,4.0
648,455,3,3.0,3.0,4.0,3.0,3.0
824,678,3,3.0,3.0,-16.0,3.0,3.0
757,227,4,3.0,3.0,3.0,3.0,3.0
394,227,4,3.0,3.0,3.0,3.0,3.0
184,582,4,5.0,3.0,5.0,3.0,4.0
115,77,2,4.0,3.0,4.0,4.0,4.0
484,94,4,0.0,3.0,3.0,4.0,4.0
880,137,4,3.0,3.0,3.0,3.0,4.0
58,340,4,3.0,3.0,3.0,3.0,4.0
178,873,3,4.0,3.0,4.0,4.0,4.0
660,83,3,4.0,3.0,4.0,3.0,4.0
275,62,3,3.0,3.0,3.0,3.0,3.0
642,1531,3,4.0,4.0,4.0,4.0,4.0
840,504,3,4.0,4.0,4.0,4.0,4.0
240,301,5,0.0,3.0,3.0,3.0,3.0
381,97,4,4.0,3.0,4.0,3.0,4.0
434,1051,3,3.0,4.0,3.0,4.0,4.0
454,302,4,3.0,3.0,3.0,3.0,3.0
804,181,5,3.0,3.0,4.0,3.0,4.0
257,324,5,0.0,3.0,4.0,4.0,3.0
303,825,3,0.0,3.0,3.0,3.0,3.0
452,99,3,3.0,3.0,3.0,3.0,5.0
429,23,4,4.0,3.0,4.0,3.0,4.0
77,511,2,0.0,3.0,4.0,3.0,4.0
59,504,5,4.0,3.0,4.0,4.0,4.0
863,262,3,3.0,3.0,13.0,3.0,3.0
435,62,3,3.0,3.0,3.0,3.0,3.0
429,132,3,4.0,4.0,4.0,4.0,4.0
514,58,4,3.0,3.0,4.0,4.0,4.0
840,501,4,4.0,4.0,4.0,4.0,4.0
648,199,4,0.0,3.0,4.0,4.0,3.0
500,316,3,3.0,4.0,3.0,4.0,4.0
472,449,5,0.0,3.0,4.0,3.0,3.0
663,151,3,3.0,3.0,4.0,3.0,4.0
502,358,4,3.0,3.0,1.0,3.0,3.0
346,168,4,4.0,3.0,4.0,4.0,4.0
582,742,3,3.0,3.0,3.0,3.0,3.0
283,294,4,3.0,3.0,4.0,4.0,3.0
339,435,4,4.0,3.0,4.0,4.0,4.0
556,288,4,3.0,3.0,4.0,4.0,3.0
83,1047,2,3.0,4.0,3.0,3.0,3.0
94,1223,4,4.0,3.0,4.0,4.0,4.0
336,1048,4,0.0,3.0,3.0,4.0,4.0
91,300,4,3.0,3.0,3.0,3.0,3.0
453,42,5,3.0,3.0,3.0,3.0,4.0
4,294,5,3.0,3.0,3.0,3.0,3.0
49,385,1,3.0,3.0,3.0,3.0,3.0
823,202,4,0.0,4.0,4.0,4.0,4.0
592,752,4,3.0,3.0,3.0,3.0,4.0
435,351,2,3.0,3.0,5.0,3.0,3.0
886,423,3,3.0,3.0,3.0,3.0,4.0
417,69,3,0.0,3.0,4.0,4.0,4.0
654,462,4,3.0,3.0,3.0,4.0,4.0
198,161,3,4.0,3.0,4.0,4.0,4.0
629,322,3,4.0,3.0,4.0,3.0,3.0
286,658,5,3.0,3.0,3.0,4.0,4.0
389,946,3,3.0,4.0,5.0,3.0,3.0
638,168,4,3.0,3.0,4.0,4.0,4.0
836,357,5,4.0,3.0,4.0,4.0,4.0
158,85,4,4.0,3.0,3.0,3.0,4.0
847,417,2,3.0,3.0,3.0,3.0,4.0
500,45,4,4.0,4.0,4.0,4.0,3.0
243,387,4,4.0,3.0,4.0,4.0,3.0
194,202,3,4.0,4.0,3.0,4.0,4.0
782,681,3,3.0,3.0,3.0,3.0,3.0
642,949,1,4.0,3.0,4.0,4.0,4.0
729,333,4,3.0,3.0,3.0,3.0,3.0
765,137,5,3.0,3.0,3.0,3.0,4.0
561,191,3,3.0,3.0,3.0,3.0,4.0
73,96,2,4.0,3.0,4.0,4.0,3.0
595,293,4,3.0,3.0,5.0,3.0,3.0
452,1383,1,3.0,2.0,3.0,3.0,3.0
188,678,3,3.0,3.0,3.0,3.0,4.0
60,506,5,0.0,3.0,4.0,3.0,3.0
125,202,5,0.0,4.0,4.0,4.0,4.0
394,117,5,4.0,3.0,3.0,3.0,4.0
397,174,5,4.0,3.0,4.0,4.0,4.0
722,412,2,4.0,3.0,6.0,3.0,3.0
622,209,5,0.0,3.0,1.0,4.0,3.0
518,744,4,0.0,3.0,3.0,3.0,3.0
409,1593,4,4.0,4.0,4.0,4.0,4.0
593,949,2,4.0,3.0,4.0,3.0,4.0
373,136,4,4.0,4.0,5.0,4.0,5.0
385,131,4,3.0,4.0,4.0,4.0,3.0
453,229,2,4.0,3.0,3.0,4.0,3.0
592,813,4,4.0,3.0,4.0,1.0,4.0
459,172,5,3.0,3.0,4.0,4.0,4.0
181,1215,1,1.0,3.0,1.0,1.0,1.0
647,993,4,4.0,3.0,4.0,4.0,3.0
109,227,5,4.0,3.0,4.0,3.0,3.0
519,903,5,4.0,3.0,4.0,4.0,2.0
146,301,2,4.0,3.0,4.0,3.0,3.0
405,1218,5,2.0,3.0,2.0,2.0,2.0
704,58,3,4.0,4.0,4.0,4.0,4.0
899,153,5,4.0,3.0,4.0,3.0,3.0
585,198,5,0.0,3.0,3.0,3.0,4.0
611,299,1,4.0,3.0,18.0,3.0,3.0
762,116,1,0.0,3.0,3.0,3.0,4.0
622,206,1,4.0,3.0,4.0,3.0,3.0
217,761,4,3.0,3.0,3.0,3.0,3.0
26,930,2,3.0,4.0,3.0,3.0,3.0
440,324,5,4.0,3.0,3.0,3.0,3.0
615,127,5,0.0,3.0,3.0,3.0,4.0
347,82,5,4.0,3.0,3.0,4.0,4.0
559,587,4,3.0,3.0,3.0,3.0,3.0
103,294,4,4.0,3.0,4.0,4.0,3.0
454,678,2,3.0,3.0,4.0,3.0,4.0
461,302,3,4.0,3.0,7.0,3.0,4.0
278,288,5,4.0,3.0,3.0,3.0,3.0
599,284,4,0.0,3.0,3.0,3.0,3.0
18,56,5,0.0,3.0,4.0,4.0,4.0
154,488,4,0.0,4.0,4.0,4.0,4.0
189,513,4,4.0,4.0,4.0,4.0,4.0
463,1163,4,3.0,3.0,3.0,4.0,3.0
320,291,4,3.0,3.0,3.0,3.0,4.0
61,300,5,3.0,3.0,3.0,3.0,3.0
398,504,3,4.0,4.0,3.0,3.0,4.0
409,300,3,4.0,3.0,3.0,4.0,4.0
50,508,5,0.0,3.0,4.0,3.0,3.0
773,216,4,3.0,4.0,3.0,3.0,4.0
59,610,4,4.0,3.0,4.0,4.0,4.0
19,8,5,4.0,3.0,4.0,5.0,5.0
465,275,4,4.0,4.0,4.0,4.0,4.0
710,264,2,4.0,3.0,3.0,3.0,4.0
453,132,3,4.0,3.0,2.0,3.0,4.0
114,157,2,4.0,3.0,4.0,4.0,4.0
49,698,2,3.0,3.0,3.0,3.0,3.0
566,12,4,3.0,3.0,3.0,4.0,4.0
666,206,4,4.0,3.0,4.0,3.0,4.0
908,156,3,0.0,3.0,4.0,3.0,4.0
747,648,5,4.0,4.0,4.0,4.0,4.0
645,428,4,3.0,3.0,4.0,4.0,4.0
314,932,4,3.0,3.0,4.0,3.0,3.0
13,504,5,3.0,3.0,3.0,3.0,4.0
682,17,3,4.0,3.0,3.0,3.0,3.0
59,756,2,4.0,3.0,3.0,3.0,4.0
648,103,1,3.0,3.0,3.0,1.0,3.0
796,659,3,4.0,4.0,4.0,4.0,4.0
288,742,3,4.0,3.0,4.0,4.0,4.0
178,147,4,0.0,3.0,4.0,4.0,3.0
116,896,2,3.0,3.0,4.0,3.0,3.0
328,739,3,4.0,3.0,4.0,4.0,4.0
696,1126,3,4.0,4.0,4.0,4.0,4.0
504,195,4,4.0,3.0,4.0,4.0,4.0
868,405,1,3.0,3.0,5.0,4.0,3.0
153,181,1,4.0,3.0,3.0,4.0,3.0
25,131,4,4.0,4.0,4.0,4.0,4.0
823,401,4,0.0,3.0,3.0,3.0,3.0
606,103,3,0.0,3.0,3.0,3.0,4.0
390,475,1,4.0,3.0,4.0,4.0,3.0
130,588,4,3.0,3.0,4.0,4.0,4.0
479,202,4,4.0,3.0,4.0,3.0,4.0
468,955,4,4.0,3.0,4.0,4.0,3.0
542,871,2,3.0,3.0,3.0,1.0,3.0
106,1115,4,4.0,3.0,4.0,4.0,4.0
643,504,4,4.0,3.0,3.0,3.0,4.0
313,493,3,4.0,4.0,4.0,4.0,3.0
63,294,2,3.0,3.0,3.0,3.0,3.0
50,276,2,0.0,4.0,4.0,3.0,4.0
347,273,5,4.0,3.0,4.0,3.0,4.0
21,444,3,3.0,3.0,3.0,3.0,3.0
21,619,2,3.0,3.0,3.0,3.0,4.0
12,204,5,4.0,3.0,4.0,4.0,4.0
899,742,4,3.0,3.0,4.0,3.0,3.0
379,504,5,4.0,3.0,4.0,4.0,5.0
493,455,5,3.0,3.0,0.0,3.0,2.0
7,653,4,4.0,3.0,4.0,4.0,4.0
178,79,4,0.0,3.0,4.0,4.0,4.0
292,589,4,4.0,4.0,3.0,3.0,3.0
622,519,3,4.0,4.0,4.0,3.0,4.0
64,546,3,3.0,3.0,4.0,1.0,3.0
537,423,2,3.0,3.0,3.0,3.0,4.0
886,234,3,3.0,4.0,3.0,3.0,4.0
845,346,3,3.0,3.0,3.0,3.0,3.0
207,204,3,3.0,3.0,4.0,4.0,4.0
872,871,3,0.0,3.0,3.0,3.0,3.0
110,11,4,0.0,3.0,4.0,4.0,4.0
560,1405,4,3.0,3.0,3.0,3.0,3.0
527,963,4,4.0,4.0,4.0,4.0,4.0
387,97,2,4.0,3.0,-1.0,4.0,4.0
286,535,5,4.0,4.0,4.0,4.0,4.0
64,70,5,4.0,4.0,4.0,3.0,4.0
5,377,1,3.0,3.0,3.0,3.0,3.0
186,303,3,0.0,3.0,4.0,3.0,3.0
